transaction_uid,property_id,price,transfer_date,ppd_category
{25E9DA80-8FBD-555E-E063-4704A8C066F2},481d46844817,230000,2024-10-04,A
{25E9DA80-91C8-555E-E063-4704A8C066F2},5f1e04d8aaf8,350000,2024-09-27,A
{1EAE3DF7-7D59-9EB1-E063-4704A8C09D02},e02bc4235f13,145000,2024-04-29,B
{25E9DA80-8F2E-555E-E063-4704A8C066F2},51f50c1fad31,275000,2024-09-30,A
{1EAE3DF7-7D3B-9EB1-E063-4704A8C09D02},09dd60230f67,655000,2024-02-23,B
{1EAE3DF7-7DB6-9EB1-E063-4704A8C09D02},413759efb939,300000,2024-05-17,B
{25E9DA80-92EA-555E-E063-4704A8C066F2},248553a7bc83,182000,2024-07-04,A
{2131FCF5-C57C-86E8-E063-4804A8C0372B},0a310fe4e9d5,297500,2024-04-04,A
{2131FCF5-C5EE-86E8-E063-4804A8C0372B},8dd5fac41a56,520000,2024-07-26,A
{2131FCF5-C576-86E8-E063-4804A8C0372B},3a4e6b935872,200000,2024-03-28,A
{2131FCF5-C573-86E8-E063-4804A8C0372B},d5f2c3c9d979,355000,2024-07-03,A
{2131FCF5-C5F2-86E8-E063-4804A8C0372B},f0e8b53e0590,170000,2024-06-27,A
{2131FCF5-C584-86E8-E063-4804A8C0372B},e708e59c192d,350000,2024-08-01,A
{2131FCF5-C56E-86E8-E063-4804A8C0372B},1d6765709aee,1275000,2024-03-28,A
{2131FCF5-C5ED-86E8-E063-4804A8C0372B},9eec0b6c2545,208000,2024-07-22,A
{2131FCF5-C5E2-86E8-E063-4804A8C0372B},980a6782b715,293000,2024-07-25,A
{2ACACE8D-28C9-295E-E063-4804A8C0B0EB},80235e6bef6c,325000,2024-07-19,A
{2131FCF5-C5E8-86E8-E063-4804A8C0372B},d6451d713d71,538500,2024-08-16,A
{2131FCF5-C592-86E8-E063-4804A8C0372B},c2d164333bb3,382000,2024-07-08,A
{2131FCF5-C5CC-86E8-E063-4804A8C0372B},aea80d288c6d,400000,2024-07-26,A
{2131FCF5-C5D1-86E8-E063-4804A8C0372B},287d255029f3,510000,2024-08-16,A
{2131FCF5-C56B-86E8-E063-4804A8C0372B},451d7c4bf012,153000,2024-04-05,A
{2131FCF5-C580-86E8-E063-4804A8C0372B},75d343978ce1,306500,2024-07-26,A
{2131FCF5-C5D8-86E8-E063-4804A8C0372B},80b79927b244,400000,2024-07-17,A
{2131FCF5-C5EB-86E8-E063-4804A8C0372B},de019fbe332d,610000,2024-07-12,A
{2131FCF5-C5CD-86E8-E063-4804A8C0372B},7030051b0206,492500,2024-07-30,A
{2131FCF5-C5CF-86E8-E063-4804A8C0372B},4c112050ea21,233000,2024-07-25,A
{2131FCF5-C58D-86E8-E063-4804A8C0372B},dbd14d0fda07,105000,2024-08-05,A
{2131FCF5-C5D0-86E8-E063-4804A8C0372B},9bc8ccaceaf1,450000,2024-04-19,A
{2131FCF5-C585-86E8-E063-4804A8C0372B},921f909885b2,95500,2024-08-02,A
{2131FCF5-C575-86E8-E063-4804A8C0372B},0694266cc9ca,246000,2024-07-26,A
{2131FCF5-C589-86E8-E063-4804A8C0372B},82c085ba67b4,527000,2024-07-04,A
{2131FCF5-C5E9-86E8-E063-4804A8C0372B},e33318885fd7,270000,2024-03-28,A
{2131FCF5-C574-86E8-E063-4804A8C0372B},35acbfb79181,310000,2024-07-12,A
{2131FCF5-C56C-86E8-E063-4804A8C0372B},6c1edc661051,112000,2024-08-07,A
{2131FCF5-C577-86E8-E063-4804A8C0372B},bf19125e2f7a,285000,2024-04-22,A
{2131FCF5-C5DF-86E8-E063-4804A8C0372B},6fbb48d5a0f8,525000,2024-08-13,A
{2131FCF5-C56F-86E8-E063-4804A8C0372B},31f75088813b,240000,2024-08-05,A
{2131FCF5-C595-86E8-E063-4804A8C0372B},4c02a8314bdb,335000,2024-07-30,A
{2131FCF5-C5E0-86E8-E063-4804A8C0372B},cddef053fa94,143500,2024-08-09,A
{2131FCF5-C5F1-86E8-E063-4804A8C0372B},7e1c83f501ff,120000,2024-04-08,A
{2131FCF5-C582-86E8-E063-4804A8C0372B},32e78c4bec5c,165000,2024-04-05,A
{2131FCF5-C5E6-86E8-E063-4804A8C0372B},b73d5a5466bb,116000,2024-08-16,A
{25E9DA81-4726-555E-E063-4704A8C066F2},b9cda348a09f,250000,2024-07-12,A
{2131FCF5-C5EC-86E8-E063-4804A8C0372B},578452b76594,125000,2024-07-24,A
{2131FCF5-C588-86E8-E063-4804A8C0372B},794e9451636d,827297,2024-03-22,A
{2131FCF5-C5CE-86E8-E063-4804A8C0372B},1ee2a5a7a869,119000,2024-07-18,A
{1EAE3DF7-4E5C-9EB1-E063-4704A8C09D02},cdd40a617e77,125000,2024-02-13,B
{2131FCF5-C578-86E8-E063-4804A8C0372B},b5a5890ffb78,197500,2024-08-14,A
{2131FCF5-C579-86E8-E063-4804A8C0372B},ed292c3cc642,195500,2024-04-26,A
{2ACACE8D-28C5-295E-E063-4804A8C0B0EB},90f31465b107,408000,2024-11-22,A
{2131FCF5-C590-86E8-E063-4804A8C0372B},92abc4d00ca5,310000,2024-04-19,A
{2131FCF5-C5D3-86E8-E063-4804A8C0372B},68f1ca3bef5a,138000,2024-03-07,A
{2131FCF5-C5DA-86E8-E063-4804A8C0372B},7b9aa466377b,185000,2024-07-12,A
{2131FCF5-C5DC-86E8-E063-4804A8C0372B},196a3964e655,208800,2024-04-16,A
{2131FCF5-C5D5-86E8-E063-4804A8C0372B},e93818c79c02,200000,2024-08-23,A
{2131FCF5-C572-86E8-E063-4804A8C0372B},ffaff0b47e72,1100000,2024-03-27,A
{2131FCF5-C58C-86E8-E063-4804A8C0372B},fc857b754591,545000,2024-07-31,A
{2131FCF5-C5D9-86E8-E063-4804A8C0372B},948c38b02609,1000000,2024-03-26,A
{2131FCF5-C591-86E8-E063-4804A8C0372B},10114ca2d5cf,180000,2024-04-05,A
{2131FCF5-C58F-86E8-E063-4804A8C0372B},6af8075d31e4,220000,2024-03-27,A
{2131FCF5-C57A-86E8-E063-4804A8C0372B},eb65ba76b1af,230000,2024-07-22,A
{2131FCF5-C593-86E8-E063-4804A8C0372B},0dae5089e30a,185000,2024-05-24,A
{2131FCF5-C587-86E8-E063-4804A8C0372B},9f881270fc60,375000,2024-07-19,A
{2131FCF5-C5E3-86E8-E063-4804A8C0372B},901c3c2159ab,305000,2024-07-29,A
{2131FCF5-C5F0-86E8-E063-4804A8C0372B},1230d450c579,165500,2024-07-26,A
{2131FCF5-C571-86E8-E063-4804A8C0372B},06e1feaebfdb,430000,2024-08-02,A
{2131FCF5-C57E-86E8-E063-4804A8C0372B},81e4de166bd1,740000,2024-08-16,A
{2131FCF5-C5E1-86E8-E063-4804A8C0372B},ded262323f5b,685000,2024-03-15,A
{2131FCF5-B826-86E8-E063-4804A8C0372B},f8d3c7d5b094,636750,2024-07-24,A
{2131FCF5-B8F9-86E8-E063-4804A8C0372B},40879d6b4323,337000,2024-06-21,A
{2131FCF5-B95C-86E8-E063-4804A8C0372B},34cdb5f8e5df,394000,2024-07-31,A
{2131FCF5-AC5D-86E8-E063-4804A8C0372B},aa5e023c012d,390000,2024-06-12,A
{2131FCF5-AC01-86E8-E063-4804A8C0372B},331eb5669208,295000,2024-08-19,A
{2131FCF5-B94E-86E8-E063-4804A8C0372B},58cab7e3a14c,375000,2024-07-25,A
{2131FCF5-B93D-86E8-E063-4804A8C0372B},1f62a3e6e2d1,305000,2024-07-24,A
{2131FCF5-B85C-86E8-E063-4804A8C0372B},781c29bed022,305000,2024-08-08,A
{2131FCF5-ADAC-86E8-E063-4804A8C0372B},b078ae7f94b9,507500,2024-08-05,A
{2131FCF5-ADBB-86E8-E063-4804A8C0372B},09b8fefe134f,338500,2024-04-12,A
{2131FCF5-B8DD-86E8-E063-4804A8C0372B},01f7f5c00acc,375000,2024-01-05,A
{2131FCF5-B960-86E8-E063-4804A8C0372B},a0be8054f670,450000,2024-08-16,A
{2131FCF5-B8FE-86E8-E063-4804A8C0372B},4c4500cf3b2f,255000,2024-07-15,A
{2131FCF5-AD9A-86E8-E063-4804A8C0372B},21be16662b00,265000,2024-07-26,A
{2131FCF5-B953-86E8-E063-4804A8C0372B},9a3efe058b1c,860000,2024-07-12,A
{2131FCF5-ACF7-86E8-E063-4804A8C0372B},628d3e37a6bf,385000,2024-08-16,A
{2131FCF5-B805-86E8-E063-4804A8C0372B},283de24c7a51,548000,2024-03-08,A
{2131FCF5-B85F-86E8-E063-4804A8C0372B},ee8584818ecf,325000,2024-08-16,A
{2131FCF5-B915-86E8-E063-4804A8C0372B},5ab6aebb8f4e,449950,2024-04-08,A
{2131FCF5-AC0A-86E8-E063-4804A8C0372B},f3c4561b7554,342250,2024-07-25,A
{2131FCF5-AC3A-86E8-E063-4804A8C0372B},dfad8690d75a,400000,2024-08-05,A
{2131FCF5-B94B-86E8-E063-4804A8C0372B},4da9ad7374a5,817500,2024-07-05,A
{2131FCF5-B948-86E8-E063-4804A8C0372B},f9a715d4f385,290000,2024-05-31,A
{2131FCF5-B918-86E8-E063-4804A8C0372B},e8e882744c43,900000,2024-04-22,A
{2131FCF5-B90A-86E8-E063-4804A8C0372B},892cd0d66be2,452000,2024-04-19,A
{2131FCF5-AC4B-86E8-E063-4804A8C0372B},276808d464f2,310000,2024-03-26,A
{2131FCF5-B991-86E8-E063-4804A8C0372B},f5e314183371,520000,2024-07-26,A
{2131FCF5-B7FC-86E8-E063-4804A8C0372B},01cfd47c0714,363000,2024-04-23,A
{2131FCF5-B926-86E8-E063-4804A8C0372B},4803c9c288e0,745000,2024-08-02,A
{2131FCF5-AC25-86E8-E063-4804A8C0372B},6bcbf1bead13,193500,2024-01-24,A
{2131FCF5-B83F-86E8-E063-4804A8C0372B},fc88f6cf333b,119000,2024-07-30,A
{2131FCF5-AC29-86E8-E063-4804A8C0372B},26713e00683d,307000,2024-04-08,A
{2131FCF5-ADBF-86E8-E063-4804A8C0372B},d4ce5ad481ae,515000,2024-07-17,A
{2131FCF5-ACBC-86E8-E063-4804A8C0372B},d6e2c063fc5d,525000,2024-01-10,A
{2131FCF5-B959-86E8-E063-4804A8C0372B},8712f8838f72,315000,2024-04-04,A
{2131FCF5-B924-86E8-E063-4804A8C0372B},c11ce04a7cf1,435000,2024-08-16,A
{2131FCF5-AC0D-86E8-E063-4804A8C0372B},3191e8e6e406,400000,2024-07-18,A
{2131FCF5-ACD5-86E8-E063-4804A8C0372B},89b2cf675248,364000,2024-07-26,A
{2131FCF5-AD9F-86E8-E063-4804A8C0372B},67f04985cb93,431000,2024-08-08,A
{2131FCF5-B95E-86E8-E063-4804A8C0372B},7dc98b371730,245000,2024-08-06,A
{2131FCF5-B90D-86E8-E063-4804A8C0372B},6c8f861835b6,275000,2024-05-31,A
{2131FCF5-B95D-86E8-E063-4804A8C0372B},a9f555f75be8,635000,2024-07-26,A
{2131FCF5-B865-86E8-E063-4804A8C0372B},aee46834ca65,415000,2024-07-26,A
{2131FCF5-AD3E-86E8-E063-4804A8C0372B},ba8a901cbeda,407950,2024-06-14,A
{2131FCF5-B998-86E8-E063-4804A8C0372B},9b43a2fd9da5,238000,2024-07-25,A
{2131FCF5-AC76-86E8-E063-4804A8C0372B},51fcbf902101,280000,2024-07-26,A
{2131FCF5-B808-86E8-E063-4804A8C0372B},3835e33a0d37,458000,2024-08-12,A
{2131FCF5-B987-86E8-E063-4804A8C0372B},70974223e177,185000,2024-07-26,A
{2131FCF5-AD71-86E8-E063-4804A8C0372B},3ccf24294540,370000,2024-08-02,A
{2131FCF5-B8E9-86E8-E063-4804A8C0372B},aa0203f55fcb,525000,2024-08-06,A
{2131FCF5-B8F1-86E8-E063-4804A8C0372B},c18fde71e000,260000,2024-04-19,A
{2131FCF5-AC8B-86E8-E063-4804A8C0372B},e63f67c44300,168000,2024-06-27,A
{2131FCF5-B93B-86E8-E063-4804A8C0372B},a0042c906986,585000,2024-07-26,A
{2131FCF5-B81C-86E8-E063-4804A8C0372B},52710e41a6c1,240000,2024-04-08,A
{2131FCF5-AC2C-86E8-E063-4804A8C0372B},924a023c9603,269000,2024-07-12,A
{2131FCF5-B92B-86E8-E063-4804A8C0372B},215687b04f3f,240000,2024-06-28,A
{2131FCF5-B817-86E8-E063-4804A8C0372B},4a204421c988,210000,2024-04-26,A
{2131FCF5-AD81-86E8-E063-4804A8C0372B},a2c133ea4a1e,535000,2024-04-12,A
{25E9DA80-A98A-555E-E063-4704A8C066F2},189cbe993ba0,121000,2024-09-27,A
{25E9DA80-AA1C-555E-E063-4704A8C066F2},233415047173,150000,2024-03-22,A
{25E9DA80-A882-555E-E063-4704A8C066F2},cbcd0a710815,187000,2024-09-18,A
{25E9DA80-AA28-555E-E063-4704A8C066F2},baf9b46bfc70,265000,2024-06-07,A
{25E9DA80-A8A6-555E-E063-4704A8C066F2},ec74804b679d,160000,2024-10-04,A
{25E9DA80-A8C9-555E-E063-4704A8C066F2},46d6412cc0fa,266000,2024-07-05,A
{25E9DA80-AFA0-555E-E063-4704A8C066F2},4d1c79a23dd2,380000,2024-10-04,A
{25E9DA80-AA8C-555E-E063-4704A8C066F2},fab599d2e9ed,240000,2024-09-26,A
{25E9DA80-ACE4-555E-E063-4704A8C066F2},94b9561385b4,263000,2024-10-07,A
{25E9DA80-AF9D-555E-E063-4704A8C066F2},5a3cfcfa7dca,325000,2024-10-04,A
{25E9DA80-A9EF-555E-E063-4704A8C066F2},6b0f9061a5fd,175000,2024-10-15,A
{25E9DA80-AA2D-555E-E063-4704A8C066F2},08be352287a0,300000,2024-02-14,A
{25E9DA80-A8D2-555E-E063-4704A8C066F2},cddc44d38c80,85000,2024-10-14,A
{25E9DA80-AAFD-555E-E063-4704A8C066F2},f067d4b93c28,400000,2024-09-27,A
{25E9DA80-AFB2-555E-E063-4704A8C066F2},7898eaa52723,118500,2024-09-06,A
{25E9DA80-AF99-555E-E063-4704A8C066F2},0b57117f2439,400000,2024-09-23,A
{25E9DA80-A8FD-555E-E063-4704A8C066F2},25f79210f4c2,162000,2024-09-26,A
{25E9DA80-A9B1-555E-E063-4704A8C066F2},95031b0a5864,248500,2024-10-25,A
{25E9DA80-ABDD-555E-E063-4704A8C066F2},ed6562743e91,185000,2024-05-31,A
{25E9DA80-A8D5-555E-E063-4704A8C066F2},bf02bd872fb1,120000,2024-09-30,A
{25E9DA80-A999-555E-E063-4704A8C066F2},fda00ef32b88,200000,2024-06-12,A
{25E9DA80-AF3F-555E-E063-4704A8C066F2},1e2141bd3da2,280000,2024-10-03,A
{25E9DA80-AA66-555E-E063-4704A8C066F2},16f3594c6e3b,290000,2024-10-02,A
{25E9DA80-AC55-555E-E063-4704A8C066F2},0665dac744db,330000,2024-09-27,A
{25E9DA80-AAF2-555E-E063-4704A8C066F2},7367db8e10c0,197000,2024-09-03,A
{25E9DA80-AC8F-555E-E063-4704A8C066F2},5241ca6b7805,222500,2024-05-23,A
{25E9DA80-AF87-555E-E063-4704A8C066F2},ef3cd2f6a3de,240000,2024-10-24,A
{25E9DA80-AEF9-555E-E063-4704A8C066F2},4dbab0eae763,298000,2024-02-23,A
{25E9DA80-AB2F-555E-E063-4704A8C066F2},e4e7c5330549,170000,2024-08-16,A
{25E9DA80-AF96-555E-E063-4704A8C066F2},63ec06b99efb,270000,2024-09-13,A
{25E9DA80-AB68-555E-E063-4704A8C066F2},0c6c7dff69f4,276000,2024-09-26,A
{25E9DA80-AC13-555E-E063-4704A8C066F2},fa422a9eb220,104000,2024-09-13,A
{25E9DA80-AEC5-555E-E063-4704A8C066F2},3effe6c07c5d,215000,2024-01-29,A
{25E9DA80-AF90-555E-E063-4704A8C066F2},637621abd55a,325000,2024-10-04,A
{25E9DA80-AFC4-555E-E063-4704A8C066F2},b247f9972e0b,243525,2024-09-27,A
{25E9DA80-AF42-555E-E063-4704A8C066F2},6bc7c299af00,225000,2024-09-30,A
{25E9DA81-471F-555E-E063-4704A8C066F2},060c005a4b6a,380000,2024-10-11,A
{25E9DA80-A8C4-555E-E063-4704A8C066F2},f860dd43581f,190000,2024-09-25,A
{25E9DA80-A93A-555E-E063-4704A8C066F2},11ca58a04edf,215000,2024-05-22,A
{25E9DA80-ABB6-555E-E063-4704A8C066F2},d40a1024985a,310500,2024-05-22,A
{25E9DA80-A9A3-555E-E063-4704A8C066F2},9e8ca8ae3fe1,150000,2024-09-30,A
{25E9DA80-AA27-555E-E063-4704A8C066F2},7831a3b9dd5e,192000,2024-09-12,A
{25E9DA80-A9CC-555E-E063-4704A8C066F2},78795a386ed5,282500,2024-08-28,A
{25E9DA80-AEC9-555E-E063-4704A8C066F2},094235e8d324,370000,2024-02-09,A
{25E9DA80-AF81-555E-E063-4704A8C066F2},8c1ef5b7b66f,360000,2024-09-20,A
{25E9DA80-AA9A-555E-E063-4704A8C066F2},fac0c994efa6,340000,2024-10-18,A
{25E9DA80-AB4D-555E-E063-4704A8C066F2},7180685bf454,175000,2024-06-21,A
{25E9DA80-A893-555E-E063-4704A8C066F2},8e6890f2c4e8,100000,2024-10-11,A
{25E9DA80-AFB6-555E-E063-4704A8C066F2},875aa5345e20,138000,2024-10-14,A
{25E9DA80-AA8D-555E-E063-4704A8C066F2},79e4f9819791,163500,2024-07-19,A
{25E9DA80-AF4D-555E-E063-4704A8C066F2},a47b55661f20,252500,2024-10-25,A
{25E9DA80-AA3F-555E-E063-4704A8C066F2},2d489742e26d,157500,2024-10-03,A
{25E9DA80-AA59-555E-E063-4704A8C066F2},a040d72cf0e0,139500,2024-09-30,A
{25E9DA80-A947-555E-E063-4704A8C066F2},89c704f69b27,234000,2024-06-28,A
{25E9DA80-AA4D-555E-E063-4704A8C066F2},cc96d537aea9,490000,2024-08-28,A
{25E9DA80-AB35-555E-E063-4704A8C066F2},727ff973be2a,190000,2024-09-13,A
{25E9DA80-A8E7-555E-E063-4704A8C066F2},4d4c720b347a,160000,2024-01-05,A
{25E9DA80-A8C0-555E-E063-4704A8C066F2},12f8e424007c,167000,2024-09-12,A
{2ACACE8D-1C01-295E-E063-4804A8C0B0EB},d6ae8291173d,185000,2024-11-26,A
{2ACACE8D-20BD-295E-E063-4804A8C0B0EB},70d6a7351503,300000,2024-11-27,A
{25E9DA81-3584-555E-E063-4704A8C066F2},aa4e7c4fb864,250000,2024-10-29,A
{25E9DA81-3738-555E-E063-4704A8C066F2},7260dbc909ab,125000,2024-05-17,A
{25E9DA81-389D-555E-E063-4704A8C066F2},643d797d455f,325000,2024-10-29,A
{2ACACE8D-1EA1-295E-E063-4804A8C0B0EB},0d3358e0e6dd,315000,2024-06-28,A
{25E9DA81-36A3-555E-E063-4704A8C066F2},3837321dab29,180000,2024-02-28,B
{25E9DA81-3578-555E-E063-4704A8C066F2},9f9aae06cc1c,930000,2024-09-30,A
{25E9DA81-351D-555E-E063-4704A8C066F2},7e880f6e07a5,555000,2024-07-09,A
{25E9DA81-384E-555E-E063-4704A8C066F2},8c131c46e85d,142000,2024-06-14,A
{25E9DA81-3816-555E-E063-4704A8C066F2},3f9e4587de67,100000,2024-09-27,A
{2ACACE8D-1E24-295E-E063-4804A8C0B0EB},2c697be074a1,110000,2024-11-29,A
{25E9DA81-34A0-555E-E063-4704A8C066F2},644fa13011f2,178000,2024-09-17,A
{25E9DA81-37D0-555E-E063-4704A8C066F2},f1b1ed812189,212500,2024-05-21,A
{25E9DA81-3481-555E-E063-4704A8C066F2},a5f956ac81e1,240000,2024-06-24,A
{25E9DA81-37CB-555E-E063-4704A8C066F2},1374b9205782,109000,2024-10-09,A
{25E9DA81-3619-555E-E063-4704A8C066F2},5593c4100ab6,166000,2024-09-11,A
{25E9DA81-36F3-555E-E063-4704A8C066F2},f5d2ca216d02,350000,2024-05-10,A
{25E9DA81-3501-555E-E063-4704A8C066F2},ce8f4f94338c,325000,2024-05-28,A
{2ACACE8D-20AC-295E-E063-4804A8C0B0EB},fd36b88f7c1b,200000,2024-12-12,A
{2ACACE8D-1DD0-295E-E063-4804A8C0B0EB},852fa77be1f3,131000,2024-02-06,B
{25E9DA81-3483-555E-E063-4704A8C066F2},a5019244b15f,225000,2024-05-10,A
{25E9DA81-377C-555E-E063-4704A8C066F2},c0d1ffc74cfc,171000,2024-09-26,A
{25E9DA81-34FF-555E-E063-4704A8C066F2},3fab28309ce7,168000,2024-08-15,A
{2ACACE8D-20AB-295E-E063-4804A8C0B0EB},d15d58843f3a,213500,2024-11-15,A
{25E9DA81-363F-555E-E063-4704A8C066F2},8ba95a35226b,232000,2024-09-20,A
{25E9DA81-38F3-555E-E063-4704A8C066F2},ea4a78e5e96a,270000,2024-10-21,A
{25E9DA81-3747-555E-E063-4704A8C066F2},71082711a29d,222500,2024-10-04,A
{2ACACE8D-1E05-295E-E063-4804A8C0B0EB},49abcd111b65,125000,2024-11-14,A
{25E9DA81-35A2-555E-E063-4704A8C066F2},83a182c2821c,415000,2024-09-27,A
{2ACACE8D-1CC3-295E-E063-4804A8C0B0EB},01e803d5f0d3,270000,2024-12-03,A
{25E9DA81-34C3-555E-E063-4704A8C066F2},e0b06a8a7a20,150000,2024-06-11,A
{25E9DA81-3804-555E-E063-4704A8C066F2},f54ae50312b1,200000,2024-09-23,A
{25E9DA81-3520-555E-E063-4704A8C066F2},e24df7fe4e29,150000,2024-09-23,A
{1EAE3DF6-D6EB-9EB1-E063-4704A8C09D02},40220f0ab4cb,150000,2024-03-01,A
{25E9DA81-359C-555E-E063-4704A8C066F2},12be15652a6a,220000,2024-06-21,A
{2ACACE8D-20C2-295E-E063-4804A8C0B0EB},3901794d18f8,310000,2024-08-09,A
{25E9DA81-3743-555E-E063-4704A8C066F2},7a606ba4d122,250000,2024-01-23,A
{2ACACE8D-1CB2-295E-E063-4804A8C0B0EB},07d551540196,290000,2024-11-19,A
{25E9DA81-370F-555E-E063-4704A8C066F2},02ae94427595,120000,2024-05-28,A
{25E9DA81-3416-555E-E063-4704A8C066F2},fb9189070139,170000,2024-10-04,A
{2ACACE8D-1E45-295E-E063-4804A8C0B0EB},e88f0075da3b,175000,2024-08-23,A
{25E9DA81-37DA-555E-E063-4704A8C066F2},8b84f9473940,180000,2024-06-26,A
{25E9DA81-3B69-555E-E063-4704A8C066F2},d4e06113874d,196000,2024-05-28,A
{2ACACE8D-1F16-295E-E063-4804A8C0B0EB},20f643728726,205000,2024-06-18,A
{2ACACE8D-1C2E-295E-E063-4804A8C0B0EB},94284ec8e89b,143500,2024-02-19,A
{2ACACE8D-1D91-295E-E063-4804A8C0B0EB},b3df9b71e053,167000,2024-11-29,A
{25E9DA81-3855-555E-E063-4704A8C066F2},ef4b35a7bde0,376600,2024-10-14,A
{25E9DA81-38FA-555E-E063-4704A8C066F2},c80c1342d5d8,221500,2024-05-22,A
{2ACACE8D-1C61-295E-E063-4804A8C0B0EB},bcf81aca28be,205000,2024-11-22,A
{25E9DA81-388E-555E-E063-4704A8C066F2},59a0944d32f8,160000,2024-10-28,A
{2ACACE8D-1C26-295E-E063-4804A8C0B0EB},c52906df2bd5,212000,2024-11-15,A
{25E9DA81-3533-555E-E063-4704A8C066F2},28a664a179a5,350000,2024-10-08,A
{25E9DA81-34D5-555E-E063-4704A8C066F2},b12e6be653ae,264500,2024-09-25,A
{25E9DA81-34CD-555E-E063-4704A8C066F2},42604014d7e1,142000,2024-09-30,A
{25E9DA81-3653-555E-E063-4704A8C066F2},046773e9f2e5,110000,2024-10-17,A
{25E9DA81-3507-555E-E063-4704A8C066F2},97fa7b7f5db9,210000,2024-10-24,A
{25E9DA81-389E-555E-E063-4704A8C066F2},387477771255,485000,2024-10-18,A
{2131FCF5-BE4A-86E8-E063-4804A8C0372B},addff01f6edd,590000,2024-03-06,A
{2131FCF5-C288-86E8-E063-4804A8C0372B},bf679797e579,370000,2024-08-08,A
{2131FCF5-C239-86E8-E063-4804A8C0372B},55772c808c42,370995,2024-03-05,A
{2131FCF5-C034-86E8-E063-4804A8C0372B},b569fd81a448,525000,2024-06-25,A
{2131FCF5-BE79-86E8-E063-4804A8C0372B},f45f8215d5f3,360000,2024-08-15,A
{2131FCF5-BFA9-86E8-E063-4804A8C0372B},8dda9b2ab1d0,258000,2024-06-14,A
{2131FCF5-BF11-86E8-E063-4804A8C0372B},e9e632d064c2,685000,2024-08-06,A
{2131FCF5-C027-86E8-E063-4804A8C0372B},ca7ac8052518,130000,2024-07-15,A
{2131FCF5-C0B0-86E8-E063-4804A8C0372B},922e92d8d4b4,218000,2024-03-28,A
{2131FCF5-C26B-86E8-E063-4804A8C0372B},bcc01edd607a,285000,2024-03-22,A
{2131FCF5-BF7D-86E8-E063-4804A8C0372B},fe09d01c4fc6,340000,2024-07-12,A
{2131FCF5-C050-86E8-E063-4804A8C0372B},0b035890f7ae,272000,2024-08-23,A
{2131FCF5-BF69-86E8-E063-4804A8C0372B},afa4a40b65a0,560000,2024-08-14,A
{2131FCF5-BE39-86E8-E063-4804A8C0372B},ecd560c39c60,200000,2024-03-22,A
{2131FCF5-BF92-86E8-E063-4804A8C0372B},805c51ed1d96,202500,2024-03-28,A
{2131FCF5-BFB2-86E8-E063-4804A8C0372B},e5c03803e8d6,250000,2024-08-08,A
{2131FCF5-C236-86E8-E063-4804A8C0372B},8408b776fab1,398996,2024-02-23,A
{2131FCF5-C0B4-86E8-E063-4804A8C0372B},a46f94fff972,213333,2024-07-26,A
{2131FCF5-C0AC-86E8-E063-4804A8C0372B},3a70882d9d75,195000,2024-01-13,A
{2131FCF5-BF6A-86E8-E063-4804A8C0372B},b0975ca65b59,129000,2024-07-19,A
{2131FCF5-C27B-86E8-E063-4804A8C0372B},6fc5dda05c8f,165000,2024-07-12,A
{2131FCF5-BF79-86E8-E063-4804A8C0372B},5e93b7dc9ab0,254000,2024-08-20,A
{2131FCF5-C2CD-86E8-E063-4804A8C0372B},4fc49bcbdc1a,177000,2024-06-20,A
{2131FCF5-C2C4-86E8-E063-4804A8C0372B},be493fddba8e,205000,2024-07-09,A
{2131FCF5-BFB3-86E8-E063-4804A8C0372B},3fc3cc129636,560000,2024-07-10,A
{2131FCF5-C229-86E8-E063-4804A8C0372B},f45dd96f9d62,525000,2024-02-08,A
{2131FCF5-BE7E-86E8-E063-4804A8C0372B},3683717e722b,240000,2024-08-02,A
{2131FCF5-C040-86E8-E063-4804A8C0372B},b0285ca6dbf3,323000,2024-06-21,A
{2131FCF5-C276-86E8-E063-4804A8C0372B},2bd2b4d6e156,221000,2024-03-28,A
{2131FCF5-C27E-86E8-E063-4804A8C0372B},a0ffe085ab13,325000,2024-04-19,A
{2131FCF5-C257-86E8-E063-4804A8C0372B},dffec1378e8e,135000,2024-04-04,A
{31C68071-C928-FEE3-E063-4804A8C04F37},dd2f05c7ad91,230000,2024-02-29,A
{2131FCF5-C07A-86E8-E063-4804A8C0372B},512ed7b94e37,270000,2024-08-14,A
{2131FCF5-C267-86E8-E063-4804A8C0372B},39bfc4330994,120000,2024-04-04,A
{2131FCF5-BF4A-86E8-E063-4804A8C0372B},e3988e97bfbe,340000,2024-03-22,A
{2131FCF5-C08C-86E8-E063-4804A8C0372B},548cfd1e4870,191000,2024-03-27,A
{2131FCF5-C010-86E8-E063-4804A8C0372B},4c333e5a1c08,270000,2024-07-26,A
{2131FCF5-BFFB-86E8-E063-4804A8C0372B},f6fecf17cc1d,360000,2024-08-12,A
{2131FCF5-C065-86E8-E063-4804A8C0372B},1c46a53a14fa,157000,2024-07-31,A
{2131FCF5-C1CB-86E8-E063-4804A8C0372B},8d395057b672,200000,2024-04-12,A
{2131FCF5-BF9E-86E8-E063-4804A8C0372B},5a0dac91fd28,156000,2024-03-28,A
{2131FCF5-C263-86E8-E063-4804A8C0372B},c82c60594768,220000,2024-07-16,A
